card_id,tier_group,price,tier,age_days,log_price,weight,premium_log,true_log_value,tier_fair_usd,ask_vs_fair,name,version,rarity,true_value_usd,deal_pct
crd_e97e4b9894fe4c9798b0d925092d3eea,raw,89.99,raw,11.0,4.4996985530458575,0.7755723809168673,0.0,4.788750005449714,120.15108655347139,-0.2890514524038563,Snow White,Well Wisher,Enchanted,120.15108655347139,-0.2510263320843847
crd_74f050d47ef34391ba29b8c521450dac,justtcg,54.33,justtcg,0.0,3.9950765605634317,1.5,0.0,4.282833816774992,72.44544651630062,-0.28775725621156,Prince Naveen,Ukulele Player,Enchanted,72.44544651630062,-0.2500563857001633
crd_ed9fc60aa63a4eafa4116188e41910f2,graded,999.99,TAG_10,7.0,6.907745278932136,0.42533358047542785,2.1452402789916394,5.04820996055903,1330.6864814886617,-0.2857049606185331,Demona,Scourge of the Wyvern Clan,Enchanted,155.74342793900794,-0.24851569929432688
crd_1f6ec070467643d195c82c92cf93c955,justtcg,270.04,justtcg,0.0,5.5985700961736695,1.5,0.0,5.880388428601656,357.9482520483174,-0.2818183324279868,Into the Unknown,,Enchanted,357.9482520483174,-0.2455892759505673
crd_26dd3cd037974467a3c4078d58f4ae25,raw,29.99,raw,11.0,3.4008639927609177,0.7755723809168673,0.0,3.682143176403654,39.73145440593027,-0.2812791836427362,Madam Mim,Purple Dragon,Enchanted,39.73145440593027,-0.2451824266588206
crd_4cf391db31ba468f948bad5a20b0bc16,graded,765.0,PSA_10,6.0,6.639875833826536,0.43527528164806206,1.8374737602039684,5.080571382821938,1010.3429867469041,-0.2781693091993702,Cinderella,Ballroom Sensation,Enchanted,160.865945712,-0.24283138495062742
crd_ae4635bbf7ef4b4fb6a30c61f633fa0d,raw,37.4,raw,6.0,3.6216707044204863,0.8705505632961241,0.0,3.899047783877381,49.355429686872064,-0.2773770794568948,Royal Tantrum,,Enchanted,49.355429686872064,-0.24223129578085825
crd_9652fdf2822645ee91302352c74c9d6a,graded,1499.99,TAG_10,7.0,7.3132137204014125,0.42533358047542785,2.1452402789916394,5.440026783084061,1968.972401580035,-0.2720533416742885,Belle,Snowfield Strategist,Enchanted,230.44835549566565,-0.23818637640816712
crd_87abaabc59344ef1bfed548f0b6753bf,raw,207.5,raw,1.0,5.335131339670753,0.9771599684342459,0.0,5.605749129963089,271.9856016985488,-0.27061779029233524,Ohana Means Family,,Enchanted,271.9856016985488,-0.23709196845655237
crd_08b670dabf3b4ff0a56cb4525b0b57db,raw,99.99,raw,2.0,4.605070180987758,0.9548416039104165,0.0,4.874410007994799,130.89690229848742,-0.26933982700704107,Mulan,Considerate Diplomat,Enchanted,130.89690229848742,-0.23611637674976965
crd_4ea909f6818d4776ae936aa51aed88b8,raw,88.88,raw,108.0,4.487287145331375,0.08246924442330589,0.0,4.755613539215447,116.23494598926058,-0.2683263938840721,Mushu,Your Worst Nightmare,Enchanted,116.23494598926058,-0.23534183937925168
crd_4690391667a14f42a7df8ef76771703d,justtcg,20.95,justtcg,0.0,3.0421386463681466,1.5,0.0,3.3083592391576007,27.340229871907898,-0.2662205927894541,Ratigan's Party,Seedy Back Room,Enchanted,27.340229871907898,-0.2337299247975185
crd_6155d5f7f7da4f3da02d755d51f10fa7,justtcg,78.5,justtcg,0.0,4.363098624788363,1.5,0.0,4.626902185457983,102.19698593019845,-0.2638035606696194,Anna,True-Hearted,Enchanted,102.19698593019845,-0.23187558531700425
crd_a1af7dad15b64d31a696f7bbb49bfe92,justtcg,21.78,justtcg,0.0,3.0809921175048145,1.5,0.0,3.3434112080689364,28.315552388655327,-0.26241909056412194,Kuzco's Palace,Home of the Emperor,Enchanted,28.315552388655327,-0.23081140353362148
crd_b35b509f95d441c1bd11ec67d755db5d,raw,416.0,raw,2.0,6.030685260261263,0.9548416039104165,0.0,6.290386379146,539.36168693747,-0.25970111888473646,Elsa,Ice Artisan,Enchanted,539.36168693747,-0.22871792699612306
crd_95167fa28eb2442c8d04fc67d2db7fa7,raw,99.99,raw,37.0,4.605070180987758,0.42533358047542785,0.0,4.862982192358771,129.4095514042727,-0.2579120113710136,Lilo,Causing an Uproar,Enchanted,129.4095514042727,-0.22733678530703402
crd_8b02499c992945e2990cb669d7468256,justtcg,37.69,justtcg,0.0,3.629394807279044,1.5,0.0,3.885596644726164,48.69598799811948,-0.25620183744712,Namaari,Morning Mist,Enchanted,48.69598799811948,-0.22601426627886675
crd_b20587f1945e42d59b750f9b69cc4a6b,justtcg,94.95,justtcg,0.0,4.553350437258295,1.5,0.0,4.808956581289892,122.60362383833801,-0.25560614403159665,Minnie Mouse,Musketeer Champion,Enchanted,122.60362383833801,-0.2255530707216397
crd_c343d1fc29f3491f95bb460c90e081a7,raw,19.0,raw,2.0,2.9444389791664403,0.9548416039104165,0.0,3.1984207382279717,24.493817486795677,-0.2539817590615314,Treasure Mountain,Azurite Sea Island,Enchanted,24.493817486795677,-0.2242940484780428
crd_7e0b8f2e97fc4d6ca8badbb552024f58,graded,1300.0,TAG_10,27.0,7.170119543449628,0.2679433656340733,2.1452402789916394,5.278721204173965,1675.6584695618835,-0.2538419397159757,Jasmine,Fearless Princess,Enchanted,196.11891887008957,-0.22418558219689178
crd_f5d62175b09243eda1bf9f34ea01d884,raw,79.0,raw,8.0,4.3694478524670215,0.8312378961427878,0.0,4.621741035913126,101.67089079842356,-0.2522931834461044,Cruella De Vil,Style Icon,Enchanted,101.67089079842356,-0.22298310382046022
crd_7ad03b4873f042bcae4da820a7061ba4,raw,30.0,raw,0.0,3.4011973816621555,1.0,0.0,3.6450537231641205,38.284829578493316,-0.243856341501965,Gramma Tala,Spirit of the Ocean,Enchanted,38.284829578493316,-0.21639980299526665
crd_72fe56f4aa85484284d8e3632d06ad9b,graded,700.0,PSA_10,7.0,6.551080335043404,0.42533358047542785,1.8374737602039684,4.956895322018987,892.8057948228333,-0.24328874717955085,Aurora,Dreaming Guardian,Enchanted,142.15177460058615,-0.215954909724901
crd_21bfac43fba64c06ab62139f3befd6c1,raw,54.42,raw,4.0,3.9967317333551002,0.9117224885582168,0.0,4.238105445109354,69.2764793391057,-0.2413737117542536,Daisy Duck,Pirate Captain,Enchanted,69.2764793391057,-0.2144519969957453
crd_266d7d17b42a44be9472057e4e6dd1b1,justtcg,52.76,justtcg,0.0,3.965753327849114,1.5,0.0,4.204968759892622,67.0185039683409,-0.23921543204350781,Captain Hook,Master Swordsman,Enchanted,67.0185039683409,-0.21275473375347975
crd_70fa88bf3a35452b8178209944e8604a,graded,250.0,PSA_10,3.0,5.521460917862246,0.4665164957684037,1.8374737602039684,3.9225002413093546,317.3400784487993,-0.23851308365107649,The Sword of Hercules,,Enchanted,50.52661571527737,-0.2122016190894221
crd_f2493d13b19a45559af0e7ce96f079bc,raw,145.0,raw,0.0,4.976733742420574,1.0,0.0,5.214724198870717,183.96107730952133,-0.2379904564501425,Tamatoa,Happy as a Clam,Enchanted,183.96107730952133,-0.2117897866186547
crd_ae7e15af9559439ba734caac9aa567e5,raw,39.73,raw,11.0,3.6821065698265074,0.7755723809168673,0.0,3.9199197232029777,50.396398954185265,-0.23781315337647024,Gadget Hackwrench,Brilliant Bosun,Enchanted,50.396398954185265,-0.21165002213515222
crd_f9edf9a591974716b2d7f02764f93737,justtcg,48.69,justtcg,0.0,3.8854736701946093,1.5,0.0,4.121744823569889,61.66674604156432,-0.23627115337527993,Sisu,Divine Water Dragon,Enchanted,61.66674604156432,-0.2104334487313115
crd_fe0bc499ead74e4f8a5d2b0e6037cf91,raw,76.0,raw,6.0,4.330733340286331,0.8705505632961241,0.0,4.565207257553463,96.08250577810402,-0.23447391726713196,"Next Stop, Olympus",,Enchanted,96.08250577810402,-0.2090131352785823
crd_e6a1d03334964fb78033020d86a5f502,justtcg,609.05,justtcg,0.0,6.411900366145968,1.5,0.0,6.644803328629324,768.7788359755419,-0.2329029624833563,Ariel,Adventurous Collector,Enchanted,768.7788359755419,-0.20776955413042034
crd_40a3f6d8de604ff085fa5629597780a3,raw,799.97,raw,0.0,6.684574226964784,1.0,0.0,6.911200382584319,1003.4510447923094,-0.22662615561953459,Pocahontas,Peacekeeper,Iconic,1003.4510447923094,-0.20278123765811162
crd_8b02499c992945e2990cb669d7468256,raw,38.99,raw,116.0,3.663305202994506,0.06855156123091412,0.0,3.885596644726164,48.69598799811948,-0.22229144173165816,Namaari,Morning Mist,Enchanted,48.69598799811948,-0.19931802181515035
crd_222e3894d8c04d2899b047a97912b5c6,justtcg,142.88,justtcg,0.0,4.9620051171281885,1.5,0.0,5.183778592432487,178.35547197387146,-0.2217734753042988,Snow White,Fair-Hearted,Enchanted,178.35547197387146,-0.19890318800574044
crd_5eb205c36e0b4038a8a46aa47dd50b0f,raw,108.5,raw,4.0,4.686750172980514,0.9117224885582168,0.0,4.908260706305932,135.40370267570452,-0.22151053332541792,Mulan,Resourceful Recruit,Enchanted,135.40370267570452,-0.19869251832898244
crd_f2493d13b19a45559af0e7ce96f079bc,justtcg,147.41,justtcg,0.0,4.993217820059186,1.5,0.0,5.214724198870717,183.96107730952133,-0.22150637881153035,Tamatoa,Happy as a Clam,Enchanted,183.96107730952133,-0.19868918927900633
crd_5739e1f6076840cd901a1bc283ca6e96,raw,225.0,raw,2.0,5.41610040220442,0.9548416039104165,0.0,5.6346041851798,279.9480877758329,-0.21850378297537976,Mickey Mouse,Wayward Sorcerer,Enchanted,279.9480877758329,-0.1962795610157278
crd_f799b47b4b894912a8d83942d0fa4d22,justtcg,86.62,justtcg,0.0,4.46153073578648,1.5,0.0,4.675362746971752,107.27147243700172,-0.2138320111852714,You're Welcome,,Enchanted,107.27147243700172,-0.19251597808662424
crd_2319774247e242a19dfa6a0fe584fff0,raw,100.0,raw,4.0,4.605170185988092,0.9117224885582168,0.0,4.813869975007103,123.20750605407338,-0.2086997890190112,Tod,Knows All the Tricks,Enchanted,123.20750605407338,-0.1883611380291068
crd_37f652aa15934d2b9bd7ad15eb18bbfb,justtcg,54.79,justtcg,0.0,4.003507695550324,1.5,0.0,4.210606116548374,67.39737809866769,-0.20709842099804998,The Islands I Pulled From the Sea,,Enchanted,67.39737809866769,-0.1870603642802084
crd_7c421033c14c40e7a5be957ba42bb1b7,raw,19.99,raw,5.0,2.995232148512309,0.8908987181403393,0.0,3.2007134529905703,24.550039249344874,-0.20548130447826152,RLS Legacy,Solar Galleon,Enchanted,24.550039249344874,-0.18574468264715946
crd_dbecb4ca526f46ac8faa1a361f1c8bdf,raw,65.0,raw,1.0,4.174387269895637,0.9771599684342459,0.0,4.379738776328317,79.81718054460745,-0.20535150643268008,Mirabel Madrigal,Musically Talented,Enchanted,79.81718054460745,-0.18563898703896947
crd_4cf391db31ba468f948bad5a20b0bc16,raw,131.5,raw,2.0,4.879006851617819,0.9548416039104165,0.0,5.080571382821938,160.865945712,-0.20156453120411832,Cinderella,Ballroom Sensation,Enchanted,160.865945712,-0.1825491752280135
crd_40690491af114f2e810a6fd1c6ddcafa,raw,50.0,raw,13.0,3.912023005428146,0.7405487761432821,0.0,4.112802859320558,61.11778226817139,-0.20077985389241215,Maleficent,Mistress of All Evil,Enchanted,61.11778226817139,-0.18190748838675153
crd_6d0b490fddd34aab828b26cb90a827d6,justtcg,67.59,justtcg,0.0,4.213460043112263,1.5,0.0,4.413493030616999,82.55733573963163,-0.20003298750473597,Vanellope von Schweetz,Sugar Rush Princess,Enchanted,82.55733573963163,-0.18129625436115632
crd_80cf71e223cf491796609458b2866665,raw,130.0,raw,5.0,4.867534450455582,0.8908987181403393,0.0,5.066282296569918,158.5836630382216,-0.19874784611433594,Simba,Returned King,Enchanted,158.5836630382216,-0.1802434279206455
crd_34dd94ad32194a96931c9e2ff311ad26,raw,43.0,raw,11.0,3.7612001156935624,0.7755723809168673,0.0,3.957979176954143,52.35142601445017,-0.19677906126058042,Yen Sid,Powerful Sorcerer,Enchanted,52.35142601445017,-0.17862791381974902
crd_95167fa28eb2442c8d04fc67d2db7fa7,justtcg,106.35,justtcg,0.0,4.666735541646246,1.5,0.0,4.862982192358771,129.4095514042727,-0.19624665071252512,Lilo,Causing an Uproar,Enchanted,129.4095514042727,-0.17819049022305275
crd_9652fdf2822645ee91302352c74c9d6a,raw,190.0,raw,0.0,5.247024072160486,1.0,0.0,5.440026783084061,230.44835549566565,-0.19300271092357502,Belle,Snowfield Strategist,Enchanted,230.44835549566565,-0.1755202609654831
crd_e8863a1965284a3bad897ee8614d2866,graded,500.0,PSA_10,0.0,6.214608098422191,0.5,1.8374737602039684,4.5693373447521,605.9582594829559,-0.19220300653387667,Bolt,Superdog,Enchanted,96.480155504006,-0.1748606571900954
crd_c51b6a26015b45f298d1664787f37234,graded,400.0,PSA_9,8.0,5.991464547107982,0.4156189480713939,0.536857305571269,5.644218611632983,483.5118953636477,-0.18961137009627027,Belle,Accomplished Mystic,Enchanted,282.6526084508633,-0.1727194225507912
crd_3694abe0d09349ca9dbef6861ea42f5a,justtcg,50.49,justtcg,0.0,3.921775296870824,1.5,0.0,4.11011709551948,60.95385457502416,-0.18834179864865597,We Don't Talk About Bruno,,Enchanted,60.95385457502416,-0.17166846375802017
crd_9a1fff8a9426484ebc7fae9cb8605572,raw,465.0,raw,6.0,6.142037405587356,0.8705505632961241,0.0,6.330101106843008,561.213333492963,-0.1880637012556523,Spooky Sight,,Enchanted,561.213333492963,-0.17143807488346066
crd_4690391667a14f42a7df8ef76771703d,raw,22.66,raw,6.0,3.12060125559986,0.8705505632961241,0.0,3.3083592391576007,27.340229871907898,-0.18775798355774054,Ratigan's Party,Seedy Back Room,Enchanted,27.340229871907898,-0.17118473011512023
crd_c1cd26316f4948a382770ffb29440699,raw,64.99,raw,0.0,4.174233411906258,1.0,0.0,4.360232989871057,78.27536966697384,-0.18599957796479938,Chip 'n' Dale,Recovery Rangers,Enchanted,78.27536966697384,-0.16972605461331014
crd_9c3f1e9961584a3ca4c8c32241d25d0b,raw,49.99,raw,11.0,3.911822985425479,0.7755723809168673,0.0,4.097416099208153,60.18457553934871,-0.18559311378267385,Shere Khan,Menacing Predator,Enchanted,60.18457553934871,-0.16938850939778566
crd_03fecbc6607a4948a586ccf4f0915c79,raw,32.01,raw,1.0,3.4660483539817717,0.9771599684342459,0.0,3.651395552562567,38.52839695125954,-0.1853471985807955,Basil,Disguised Detective,Enchanted,38.52839695125954,-0.16918422428801425
crd_54102dba80604a609eed679b7f33fad3,raw,150.0,raw,4.0,5.0106352940962555,0.9117224885582168,0.0,5.195885385141203,180.52790878736874,-0.1852500910449475,Aurora,Waking Beauty,Enchanted,180.52790878736874,-0.16910354189792054
crd_7c5be60911d844b48189f3a042abdcfa,raw,75.0,raw,1.0,4.31748811353631,0.9771599684342459,0.0,4.502106243624174,90.20692911944687,-0.18461813008786354,Ursula,Deceiver of All,Enchanted,90.20692911944687,-0.168578281822572
crd_cf079ada81bd48cdb9290647f227982c,justtcg,170.51,justtcg,0.0,5.13879394603006,1.5,0.0,5.322288963342657,204.85224503510378,-0.18349501731259643,Rapunzel,High Climber,Enchanted,204.85224503510378,-0.16764397690256622
crd_ae42b2ab4e074f3e91c29d4ba2c3e601,raw,55.97,raw,88.0,4.024815832903268,0.13091176535257837,0.0,4.207009608334029,67.15541824082855,-0.18219377543076032,Kida,Protector of Atlantis,Enchanted,67.15541824082855,-0.16656017539368295
crd_1cda76d2cbe84ccda25bd2dc1b21844b,justtcg,98.88,justtcg,0.0,4.59390699370938,1.5,0.0,4.771237351261187,118.0652397901008,-0.17733035755180726,Jafar,Newly Crowned,Enchanted,118.0652397901008,-0.16249693664459433
crd_fbad358f2f804554838545c738341380,raw,152.5,raw,6.0,5.0271645960474665,0.8705505632961241,0.0,5.201479768853877,181.54068145803365,-0.17431517280641096,Angel,Experiment 624,Enchanted,181.54068145803365,-0.15996789934242311
crd_68c45595c25041f3bcf2073a5b533edd,justtcg,49.14,justtcg,0.0,3.894673367093033,1.5,0.0,4.067549336937604,58.413634902292166,-0.17287596984457076,Ursula,Sea Witch Queen,Enchanted,58.413634902292166,-0.15875805225619113
crd_20f6a0577b714cf393648a074b1f0bb2,graded,79.99,PSA_9,15.0,4.3819016268607305,0.3535533905932738,0.536857305571269,4.017803642309425,95.07451455459953,-0.1727593210199636,The Queen,Diviner,Enchanted,55.578900527040766,-0.1586599166481862
crd_d5432572fd3d4dfc95b01b682c71943c,graded,375.51,PSA_10,2.0,5.928285102008042,0.47742080195520825,1.8374737602039684,4.261832770043326,445.548688386746,-0.1710214282392526,Rafiki,Ethereal Guide,Enchanted,70.93988087040553,-0.15719648651720608
crd_b30562a95420404b911886bcfc9e7a9c,graded,716.51,ACE_10,11.0,6.5743922039049565,0.38778619045843365,1.6057765256190977,5.138694321988219,849.349572388053,-0.17007864370236092,Scrooge McDuck,Reformed Ebenezer,Enchanted,170.4930139507492,-0.15640152971945095
crd_8b81f6ba845442d095833d7c1bee3a6c,justtcg,39.33,justtcg,0.0,3.671987586443718,1.5,0.0,3.840034887172694,46.52709761036442,-0.168047300728976,The Sword of Shan-Yu,,Enchanted,46.52709761036442,-0.15468615022229942
crd_aed92d8e19b14ef19a92fb436dde357c,justtcg,162.16,justtcg,0.0,5.088583502143744,1.5,0.0,5.25590604308777,191.69509120788396,-0.167322540944026,Genie,Of the Lamp,Enchanted,191.69509120788396,-0.15407327867282034
crd_9c2a04a39aee4b989bf2b1f18bf923ba,raw,45.0,raw,1.0,3.8066624897703196,0.9771599684342459,0.0,3.972395389649791,53.11160156764201,-0.1657328998794716,King Candy,Sweet Abomination,Enchanted,53.11160156764201,-0.15272748944147774
crd_c233fd3627b24b02bd616aa62bbdc83a,graded,960.0,PSA_10,5.0,6.866933284461882,0.44544935907016964,1.8374737602039684,5.194613371515317,1132.391595903682,-0.165153847257403,Pongo,Determined Father,Enchanted,180.29842081439574,-0.15223673199915297
crd_6d0b490fddd34aab828b26cb90a827d6,raw,70.0,raw,0.0,4.248495242049359,1.0,0.0,4.413493030616999,82.55733573963163,-0.16499778856763925,Vanellope von Schweetz,Sugar Rush Princess,Enchanted,82.55733573963163,-0.15210442085043518
crd_7a1524eb2f994287ab6de2e677431724,justtcg,114.97,justtcg,0.0,4.744671224765649,1.5,0.0,4.905014461062831,134.964861728044,-0.16034323629718195,Baymax,Personal Healthcare Companion,Enchanted,134.964861728044,-0.14814864752230025
crd_7a1524eb2f994287ab6de2e677431724,raw,115.0,raw,1.0,4.74493212836325,0.9771599684342459,0.0,4.905014461062831,134.964861728044,-0.16008233269958083,Baymax,Personal Healthcare Companion,Enchanted,134.964861728044,-0.1479263674442423
crd_0d38ed42e8f14a299f6efefb250350d3,justtcg,116.05,justtcg,0.0,4.754021132720446,1.5,0.0,4.913470316685307,136.1109438364701,-0.15944918396486063,Belle,Mechanic Extraordinaire,Enchanted,136.1109438364701,-0.1473867072773534
crd_bbb647e1cbe3487baa2ad65b27a999ba,justtcg,43.22,justtcg,0.0,3.76630335107874,1.5,0.0,3.9252872646383135,50.66763098715744,-0.15898391355957342,Pride Lands,Pride Rock,Enchanted,50.66763098715744,-0.1469899192453888
crd_f799b47b4b894912a8d83942d0fa4d22,graded,575.0,PSA_10,7.0,6.354370040797351,0.42533358047542785,1.8374737602039684,4.675362746971752,673.7347632840459,-0.15846646637836947,You're Welcome,,Enchanted,107.27147243700172,-0.14654841736646346
crd_e08d7a85c4e84f1e83a7521ff9c15a89,raw,39.99,raw,11.0,3.688629422858727,0.7755723809168673,0.0,3.844510560137015,46.73580438649019,-0.15588113727828823,Lady Tremaine,Imperious Queen,Enchanted,46.73580438649019,-0.14433910949097065
crd_5413c96876fd4884861caaef3fcb58b5,raw,115.5,raw,4.0,4.749270529961848,0.9117224885582168,0.0,4.905034751312536,134.96760022657222,-0.15576422135068846,Judy Hopps,Lead Detective,Enchanted,134.96760022657222,-0.14423906325586072
crd_3ecab24376cb4cd5989309e000f797c1,raw,90.0,raw,3.0,4.499809670330265,0.9330329915368074,0.0,4.6548086034757095,105.0891043846117,-0.15499893314544444,Jafar,Striking Illusionist,Enchanted,105.0891043846117,-0.14358390884546554
crd_fe0bc499ead74e4f8a5d2b0e6037cf91,justtcg,82.41,justtcg,0.0,4.411706788775292,1.5,0.0,4.565207257553463,96.08250577810402,-0.15350046877817114,"Next Stop, Olympus",,Enchanted,96.08250577810402,-0.14229963787247352
crd_3f0711ce8e06486a8bde68218e75d360,raw,119.99,raw,11.0,4.787408405976297,0.7755723809168673,0.0,4.9403839866640995,139.8239297774561,-0.15297558068780237,Alice,Growing Girl,Enchanted,139.8239297774561,-0.14184932299516856
crd_70fa88bf3a35452b8178209944e8604a,justtcg,43.4,justtcg,0.0,3.770459441106359,1.5,0.0,3.9225002413093546,50.52661571527737,-0.15204080020299537,The Sword of Hercules,,Enchanted,50.52661571527737,-0.14104676544015088
crd_ac531a6c2f3046d3adcffbd1b1e5228e,justtcg,124.63,justtcg,0.0,4.825349347838285,1.5,0.0,4.976911361202841,145.02575701082543,-0.15156201336455588,Donald Duck,Flustered Sorcerer,Enchanted,145.02575701082543,-0.14063541146903308
crd_be9c85638bda44878c44cf4cc7e7cfb0,raw,170.0,raw,11.0,5.135798437050262,0.7755723809168673,0.0,5.2866437927117556,197.67885959357682,-0.15084535566149349,Powerline,World's Greatest Rock Star,Enchanted,197.67885959357682,-0.14001932048011542
crd_21bfac43fba64c06ab62139f3befd6c1,justtcg,59.59,justtcg,0.0,4.087487774758888,1.5,0.0,4.238105445109354,69.2764793391057,-0.15061767035046625,Daisy Duck,Pirate Captain,Enchanted,69.2764793391057,-0.13982349321897206
crd_021c1d57c42d4fb7836097cbe9eacfb7,raw,127.5,raw,1.0,4.848116364598481,0.9771599684342459,0.0,4.997563121043204,148.05193450731278,-0.14944675644472305,Belle,Strange but Special,Enchanted,148.05193450731278,-0.13881571068764106
crd_45acf301d7e2469fb961cc1f06bd2889,justtcg,56.1,justtcg,0.0,4.027135812528651,1.5,0.0,4.175804838269764,65.09220728394217,-0.14866902574111318,Second Star to the Right,,Enchanted,65.09220728394217,-0.13814568070670527
crd_3694abe0d09349ca9dbef6861ea42f5a,graded,89.99,PSA_9,111.0,4.4996985530458575,0.03847326291702863,0.536857305571269,4.11011709551948,104.26903157489707,-0.1472758480448917,We Don't Talk About Bruno,,Enchanted,60.95385457502416,-0.13694412769759273
crd_7f8ab8154a444fb69a3eed9c7647b623,justtcg,116.66,justtcg,0.0,4.759263721325492,1.5,0.0,4.903765432335451,134.79639197224324,-0.14450171100995934,Kuzco,Impulsive Llama,Enchanted,134.79639197224324,-0.1345465683976008
crd_66c2f5fd704b45bdbe79f585ac31d6fc,raw,30.0,raw,91.0,3.4011973816621555,0.12214499605428075,0.0,3.5446131809721715,34.6262886440684,-0.14341579931001602,Maleficent's Staff,,Enchanted,34.6262886440684,-0.13360625193254422
crd_c43f19388b414266aeddb6cd78f7c020,justtcg,41.03,justtcg,0.0,3.714303506454095,1.5,0.0,3.8560565549086427,47.278542938466735,-0.14175304845454795,Ratigan,Nefarious Criminal,Enchanted,47.278542938466735,-0.1321644566457821
crd_d08869cde8294b0b9f73d0f7192e2335,justtcg,107.02,justtcg,0.0,4.673015732883159,1.5,0.0,4.8134899072708865,123.1606877537888,-0.14047417438772758,Robin Hood,Sharpshooter,Enchanted,123.1606877537888,-0.13105389429178652
crd_ae42b2ab4e074f3e91c29d4ba2c3e601,justtcg,58.37,justtcg,0.0,4.0668020592157,1.5,0.0,4.207009608334029,67.15541824082855,-0.14020754911832878,Kida,Protector of Atlantis,Enchanted,67.15541824082855,-0.13082218041324406
crd_d0659baf8fad4748ae9abf7260279d8c,raw,142.5,raw,6.0,4.959341999708705,0.8705505632961241,0.0,5.099292170291676,163.90584880077137,-0.13995017058297066,Freeze the Vine,,Enchanted,163.90584880077137,-0.1305984439078211
crd_050ae6da90154532905911c8c2569802,raw,200.0,raw,4.0,5.298317366548036,0.9117224885582168,0.0,5.43286903952186,228.80475451710973,-0.13455167297382342,Hades,Infernal Schemer,Enchanted,228.80475451710973,-0.12589229003523972
crd_74f050d47ef34391ba29b8c521450dac,graded,399.0,PSA_10,29.0,5.988961416889864,0.25584347299919374,1.8374737602039684,4.282833816774992,455.0046219262192,-0.1313461600890964,Prince Naveen,Ukulele Player,Enchanted,72.44544651630062,-0.12308583084085783
crd_b29e4a26e9324724aab37e97a7738476,justtcg,101.91,justtcg,0.0,4.6240900708406025,1.5,0.0,4.752072217299447,115.82404861697916,-0.12798214645884443,You Came Back,,Enchanted,115.82404861697916,-0.12013091221661375
crd_c75fe9ce070a454696dd8d42c6931c68,justtcg,90.02,justtcg,0.0,4.500031867864786,1.5,0.0,4.627707370836626,102.27930658625768,-0.12767550297184016,We Could Be Immortals,,Enchanted,102.27930658625768,-0.11986106472005442
crd_54e413e671dc4fa3872b3481db960d47,graded,200.0,PSA_9,8.0,5.298317366548036,0.4156189480713939,0.536857305571269,4.888374511157772,227.0639774431882,-0.12691445018100467,Jasmine,Desert Warrior,Enchanted,132.73763505089235,-0.1191909775735331
crd_40a3f6d8de604ff085fa5629597780a3,justtcg,891.72,justtcg,0.0,6.793152181957378,1.5,0.0,6.911200382584319,1003.4510447923094,-0.11804820062694077,Pocahontas,Peacekeeper,Iconic,1003.4510447923094,-0.11134678205994107
crd_7f8ab8154a444fb69a3eed9c7647b623,raw,119.99,raw,0.0,4.787408405976297,1.0,0.0,4.903765432335451,134.79639197224324,-0.11635702635915379,Kuzco,Impulsive Llama,Enchanted,134.79639197224324,-0.10984264308270328
crd_a288e4ad2fa24cadada391a6d1896d9c,graded,1550.0,PSA_10,4.0,7.346010209913293,0.4558612442791084,1.8374737602039684,5.624622412225375,1740.793238341579,-0.11608596251605086,It Means No Worries,,Enchanted,277.1676096614734,-0.10960132090318983
crd_34dd94ad32194a96931c9e2ff311ad26,justtcg,46.67,justtcg,0.0,3.8431015599617244,1.5,0.0,3.957979176954143,52.35142601445017,-0.11487761699241839,Yen Sid,Powerful Sorcerer,Enchanted,52.35142601445017,-0.10852476134808554
crd_aa13ad9fe176464bac51e72c45dd6914,justtcg,505.17,justtcg,0.0,6.224895006290327,1.5,0.0,6.339090388130046,566.2809811397012,-0.11419538183971856,Dumbo,Ninth Wonder of the Universe,Enchanted,566.2809811397012,-0.10791635808906876
crd_a8b66e0b4abe48f58f9c47dc25593197,graded,275.0,PSA_9,5.0,5.616771097666572,0.44544935907016964,0.536857305571269,5.19322974674901,307.9960789837436,-0.11331595465370725,Jasmine,Steady Strategist,Enchanted,180.04912795768712,-0.10713149041577587
crd_715c77fe8d9b410d8194beea91b7163d,raw,250.0,raw,6.0,5.521460917862246,0.8705505632961241,0.0,5.634733638530773,279.98433033970406,-0.1132727206685269,Can't Hold it Back Anymore,,Enchanted,279.98433033970406,-0.10709288731738761
crd_7896cd21215c42609fc262c908068d94,justtcg,72.2,justtcg,0.0,4.279440045898781,1.5,0.0,4.3927030464910475,80.85868864566687,-0.11326300059226657,The Return of Hercules,,Enchanted,80.85868864566687,-0.10708420814997793
crd_67714955a33e4508913f44b8ccb08e5c,raw,45.97,raw,116.0,3.8279890098181366,0.06855156123091412,0.0,3.9357862786356113,51.20239348135875,-0.10779726881747465,Pete,Bad Guy,Enchanted,51.20239348135875,-0.10219040801801003
crd_66c2f5fd704b45bdbe79f585ac31d6fc,justtcg,31.19,justtcg,0.0,3.440097530619712,1.5,0.0,3.5446131809721715,34.6262886440684,-0.10451565035245958,Maleficent's Staff,,Enchanted,34.6262886440684,-0.09923929992586855
crd_aa7db27471b142cfa97cd5ca3409669d,raw,80.0,raw,4.0,4.382026634673881,0.9117224885582168,0.0,4.484942805659309,88.67187913826132,-0.10291617098542805,The Glass Slipper,,Enchanted,88.67187913826132,-0.09779739893342912
