id,tcgplayer_id,name,version,set_name,rarity,true_value_usd,true_value_se,fair_structural_usd,fair_full_usd,fair_char_usd,delta_structural,delta_full,delta_char,premium_component,fame_premium,mispricing_pct,umap_x,umap_y
crd_bbb647e1cbe3487baa2ad65b27a999ba,539157,Pride Lands,Pride Rock,Into the Inklands,Enchanted,50.66763098715744,0.10394502978120676,23.579012523796724,29.493514320752283,29.493514320752283,0.7649302481075648,0.5411168789976912,0.5411168789976912,0.2238133691098736,0.0,0.71792450489722,10.235513,7.300411
crd_b29e4a26e9324724aab37e97a7738476,591998,You Came Back,,Azurite Sea,Enchanted,115.82404861697916,0.079598552191521,37.214922845319144,66.40982094747993,66.40982094747993,1.135362384704309,0.5562272659185075,0.5562272659185075,0.5791351187858016,0.0,0.7440801219533234,12.774017,9.308879
crd_d2d94d7cffe349d9a618f8bdb6695f29,651116,I2I,,Fabled,Enchanted,453.61012521488806,0.08650409884580489,197.6923938019225,260.0372846772031,260.0372846772031,0.830525818065162,0.5564130507277385,0.5564130507277385,0.2741127673374235,0.0,0.7444041756472589,14.007397,9.652202
crd_222e3894d8c04d2899b047a97912b5c6,562007,Snow White,Fair-Hearted,Shimmering Skies,Enchanted,178.35547197387146,0.08193142486179629,96.16795049683158,92.47962676385207,100.90929191409326,0.617682445187846,0.656790223374565,0.5695565789849972,-0.03910777818671907,0.08723364438956743,0.7674831384775763,13.420954,5.25935
crd_6527615670294d2a8a23873bc964cec0,633099,Bambi,Little Prince,Reign of Jafar,Enchanted,217.41022866830744,0.09602131523656925,155.37421102633428,121.94931875853659,121.94931875853659,0.33594955162204343,0.5781804851620436,0.5781804851620436,-0.24223093354000014,0.0,0.7827916619918673,13.907334,7.109366
crd_1f6ec070467643d195c82c92cf93c955,632720,Into the Unknown,,Reign of Jafar,Enchanted,357.9482520483174,0.10643067841144596,184.18578176683494,200.17396405991192,200.17396405991192,0.6644434968648127,0.5812016198285148,0.5812016198285148,0.08324187703629793,0.0,0.7881858598812767,13.610533,10.155035
crd_f2493d13b19a45559af0e7ce96f079bc,619747,Tamatoa,Happy as a Clam,Archazia's Island,Enchanted,183.96107730952133,0.08002397282245648,112.24343328994651,120.05205612681068,101.75136649508232,0.49405417471730395,0.42679874909639093,0.5921919447110939,0.06725542562091302,-0.165393195614703,0.8079469951729074,11.6809845,4.3346195
crd_e6a1d03334964fb78033020d86a5f502,651123,Ariel,Adventurous Collector,Fabled,Enchanted,768.7788359755419,0.06998548134694886,182.7258164860755,339.8570684383204,418.51085635870425,1.4368165698855186,0.8162781863525979,0.608100497916297,0.6205383835329208,0.2081776884363005,0.8369388136412504,10.86936,6.428863
crd_0fa2b60dcf3d46fbb5e61428e33d7d7d,619748,All Is Found,,Archazia's Island,Enchanted,245.6683522768787,0.07562112413030472,112.48684571862037,127.64665181518916,127.64665181518916,0.7811461770065815,0.6547165509403667,0.6547165509403667,0.12642962606621477,0.0,0.924596914869064,13.506399,9.915834
crd_7a1524eb2f994287ab6de2e677431724,591999,Baymax,Personal Healthcare Companion,Azurite Sea,Enchanted,134.964861728044,0.11024615585974477,86.35079519956071,70.11692633212401,70.11692633212401,0.44659644748462846,0.6548502363669586,0.6548502363669586,-0.20825378888233015,0.0,0.9248542226274112,11.110513,5.4144564
crd_54e413e671dc4fa3872b3481db960d47,551944,Jasmine,Desert Warrior,Ursula's Return,Enchanted,132.73763505089235,0.14815494654016248,77.28296826475535,55.226859802945526,68.07665934575527,0.5409009127680999,0.8769250855884838,0.6677400976360373,-0.3360241728203839,0.20918498795244644,0.9498259216382778,12.639182,7.7802644
crd_94501fb9ecad49e9a81cd51f7c31dac7,550549,Ariel,Sonic Warrior,Ursula's Return,Enchanted,168.286481380624,0.0913288502685447,54.27756412568613,69.2685894250674,83.95685248757535,1.1315568155677993,0.8876762250395611,0.6953647674225856,0.24388059052823818,0.19231145761697535,1.004440095053926,13.358017,5.785355
crd_07d1ea2923ad44b9b2dddf78993e103b,619740,Tramp,Enterprising Dog,Archazia's Island,Enchanted,137.72804152305548,0.10165224044151942,84.23577868794875,67.22064067919969,67.22064067919969,0.49166127111687796,0.7173006738135337,0.7173006738135337,-0.22563940269665572,0.0,1.048895103221965,13.366492,7.7087684
crd_9a1fff8a9426484ebc7fae9cb8605572,660011,Spooky Sight,,Whispers in the Well,Enchanted,561.213333492963,0.07012528690968563,140.32675397404952,260.02157729205817,260.02157729205817,1.3861274467231874,0.7693364896860864,0.7693364896860864,0.6167909570371011,0.0,1.1583337019089148,11.898635,10.114909
crd_80cf71e223cf491796609458b2866665,510162,Simba,Returned King,The First Chapter,Enchanted,158.5836630382216,0.08600701450560108,60.282049606663136,71.54036710464791,72.26267403131028,0.9672479219519827,0.7960204312922192,0.7859745658430297,0.1712274906597635,0.010045865449189251,1.1945446271405593,12.973489,5.6614532
crd_7896cd21215c42609fc262c908068d94,619743,The Return of Hercules,,Archazia's Island,Enchanted,80.85868864566687,0.27447921586025154,94.42134038804183,34.651248662538194,34.651248662538194,-0.15506406454456645,0.8473692850675434,0.8473692850675434,-1.0024333496121098,0.0,1.333499996872667,12.058584,10.051124
crd_4d10d4cd91454ff389318fd9a19a879f,647663,Mickey Mouse,Brave Little Prince,Fabled,Iconic,3395.4690110017727,0.11598153992245619,756.9529864643788,1364.5424936949682,1365.4436441235157,1.5008960315797992,0.9116226960387888,0.9109625091984279,0.5892733355410105,0.0006601868403606658,1.4867148678123143,13.330114,3.5794952
crd_a288e4ad2fa24cadada391a6d1896d9c,631992,It Means No Worries,,Reign of Jafar,Enchanted,277.1676096614734,0.13134488189234533,113.60908050808311,108.30706010635934,108.30706010635934,0.8918589750828527,0.9396520700721309,0.9396520700721309,-0.047793094989278195,0.0,1.5590908791106528,13.888425,9.938539
crd_758bab20496f4673991e53ac59f1bcaa,675279,Eeyore,In the Way,Winterspell,Enchanted,559.7467268378848,0.06894576807635494,223.91084597617933,204.59114051121279,204.59114051121279,0.916236444325401,1.0064708568481437,1.0064708568481437,-0.09023441252274278,0.0,1.7359284739272836,14.866972,5.6864815
crd_ca78ff510359490a862b871b577a5fec,562021,Mufasa,Ruler of Pride Rock,Shimmering Skies,Enchanted,296.4735209995496,0.08151170559177616,67.9629466093068,107.93628332610008,107.93628332610008,1.4729952553623464,1.0104168253995223,1.0104168253995223,0.46257842996282417,0.0,1.7467456898051192,11.818017,4.278732
crd_aa13ad9fe176464bac51e72c45dd6914,651119,Dumbo,Ninth Wonder of the Universe,Fabled,Enchanted,566.2809811397012,0.07877464077397606,214.83255621702926,199.19000268906856,199.19000268906856,0.9692314717240009,1.0448312315428456,1.0448312315428456,-0.0755997598188447,0.0,1.842918688161544,14.283727,6.8748264
crd_cbc18e77d7ec4d50bf19650a9a559686,510153,Elsa,Spirit of Winter,The First Chapter,Enchanted,635.0697183737709,0.06344401335583384,80.7832242130169,166.01638929604707,214.97565394427764,2.061965462735741,1.3416482713984452,1.083210001333172,0.7203171913372959,0.2584382700652729,1.9541471637452628,14.590462,5.5858693
crd_69d9b22e10244e2fb65ffbdb5f99da83,651107,Winnie the Pooh,Hunny Wizard,Fabled,Enchanted,1235.7165210628511,0.07020742576671768,248.54281354636993,285.9372459278111,285.9372459278111,1.6037911412117891,1.4636338929106012,1.4636338929106012,0.14015724830118792,0.0,3.3216353890980175,14.311503,6.7412767
